,type,temperature,min_temp,humidity,visibility,sunrise,feels_like,time_updated,description,max_temp,wind_speed,clouds,sunset
2456,Clouds,10.31,9.53,86,10000,1712123566,9.64,2024-04-03 11:00:05,broken clouds,11.04,7.2,75,1712171001
2457,Clouds,10.43,9.53,84,10000,1712123566,9.72,2024-04-03 11:30:05,broken clouds,11.04,7.2,75,1712171001
2458,Clouds,10.53,9.53,84,10000,1712123566,9.83,2024-04-03 12:00:06,broken clouds,11.43,6.71,75,1712171001
2459,Clouds,10.96,10.32,82,10000,1712123566,10.25,2024-04-03 12:30:05,broken clouds,11.6,6.71,75,1712171001
2460,Clouds,11.06,10.32,80,10000,1712123566,10.31,2024-04-03 13:00:05,broken clouds,11.6,6.71,75,1712171001
2461,Clouds,11.3,10.36,78,10000,1712123566,10.52,2024-04-03 13:30:05,broken clouds,12.36,6.17,75,1712171001
2462,Clouds,11.76,11.29,76,10000,1712123566,10.98,2024-04-03 14:00:05,broken clouds,12.53,5.14,75,1712171001
2463,Clouds,11.56,11.04,78,10000,1712123566,10.81,2024-04-03 14:30:05,broken clouds,12.21,5.66,75,1712171001
2464,Clouds,12.28,11.36,73,10000,1712123566,11.47,2024-04-03 15:00:08,broken clouds,13.47,4.63,75,1712171001
2465,Clouds,12.74,11.34,70,10000,1712123567,11.9,2024-04-03 15:30:05,broken clouds,14.01,4.63,75,1712171001
2466,Clouds,12.36,11.36,71,10000,1712123566,11.51,2024-04-03 16:00:09,broken clouds,13.32,3.6,75,1712171001
2467,Clouds,12.73,12.15,69,10000,1712123566,11.86,2024-04-03 16:30:05,broken clouds,13.65,1.54,75,1712171001
2468,Clouds,12.64,12.16,69,10000,1712123566,11.76,2024-04-03 17:00:05,broken clouds,13.1,1.54,75,1712171001
2469,Clouds,12.02,11.04,72,10000,1712123566,11.16,2024-04-03 17:30:05,broken clouds,12.92,1.03,75,1712171001
2470,Clouds,11.46,10.49,75,10000,1712123566,10.62,2024-04-03 18:00:07,broken clouds,11.99,1.03,75,1712171001
2471,Clouds,11.19,9.93,78,10000,1712123566,10.4,2024-04-03 18:30:05,broken clouds,12.21,3.09,75,1712171001
2472,Clouds,11.35,9.37,72,10000,1712123566,10.42,2024-04-03 19:00:05,broken clouds,11.53,3.6,75,1712171001
2473,Clouds,10.24,9.37,82,10000,1712123566,9.46,2024-04-03 19:30:05,broken clouds,11.09,3.09,75,1712171001
2474,Rain,10.21,9.36,80,10000,1712123566,9.38,2024-04-03 20:00:05,light rain,10.77,2.06,75,1712171001
2475,Rain,10.03,9.36,81,10000,1712123566,9.2,2024-04-03 20:30:05,light rain,10.7,2.06,75,1712171001
2476,Rain,9.73,8.82,83,10000,1712123566,8.46,2024-04-03 21:00:07,light rain,10.53,2.57,75,1712171001
2477,Clouds,9.4,8.53,82,10000,1712123566,6.99,2024-04-03 21:30:05,broken clouds,10.14,4.63,75,1712171001
2478,Clouds,9.08,8.32,83,10000,1712123566,6.59,2024-04-03 22:00:05,broken clouds,9.65,4.63,75,1712171001
2479,Clouds,8.9,8.32,84,10000,1712123566,7.14,2024-04-03 22:30:05,broken clouds,9.58,3.09,75,1712171001
2480,Clouds,8.69,8.32,86,10000,1712123566,6.6,2024-04-03 23:00:05,broken clouds,9.1,3.6,75,1712171001
2481,Clouds,8.61,7.36,86,10000,1712209822,6.79,2024-04-03 23:30:05,broken clouds,9.58,3.09,75,1712257509
2482,Clouds,8.27,7.36,87,10000,1712209822,5.82,2024-04-04 00:00:07,broken clouds,8.65,4.12,75,1712257509
2483,Clouds,8.14,7.36,87,10000,1712209822,5.66,2024-04-04 00:30:05,broken clouds,8.65,4.12,75,1712257509
2484,Clouds,7.89,7.36,89,10000,1712209822,5.35,2024-04-04 01:00:06,broken clouds,8.47,4.12,75,1712257509
2485,Clouds,7.83,7.36,92,10000,1712209822,5.28,2024-04-04 01:30:06,broken clouds,8.54,4.12,75,1712257509
2486,Clouds,7.95,7.36,93,10000,1712209822,5.69,2024-04-04 02:00:05,broken clouds,8.54,3.6,75,1712257509
2487,Drizzle,8.19,7.36,91,10000,1712209822,5.99,2024-04-04 02:30:06,light intensity drizzle,9.03,3.6,75,1712257509
2488,Clouds,8.32,7.21,92,10000,1712209822,5.88,2024-04-04 03:00:08,broken clouds,9.03,4.12,75,1712257509
2489,Drizzle,8.19,7.21,91,10000,1712209822,5.72,2024-04-04 03:30:05,light intensity drizzle,9.03,4.12,75,1712257509
2490,Drizzle,8.19,6.65,91,10000,1712209822,5.72,2024-04-04 04:00:05,light intensity drizzle,9.03,4.12,75,1712257509
2491,Drizzle,8.09,6.65,92,10000,1712209822,5.6,2024-04-04 04:30:06,light intensity drizzle,9.03,4.12,75,1712257509
2492,Drizzle,7.78,7.18,94,10000,1712209823,5.79,2024-04-04 05:00:05,light intensity drizzle,8.07,3.09,75,1712257509
2493,Drizzle,8.05,7.36,92,10000,1712209822,6.11,2024-04-04 05:30:06,light intensity drizzle,8.47,3.09,75,1712257509
2494,Drizzle,8.21,7.36,92,10000,1712209822,6.31,2024-04-04 06:00:06,light intensity drizzle,9.03,3.09,75,1712257509
2495,Drizzle,8.21,7.36,92,10000,1712209822,6.01,2024-04-04 06:30:05,light intensity drizzle,9.03,3.6,75,1712257509
2496,Drizzle,8.44,6.65,93,10000,1712209822,6.58,2024-04-04 07:00:05,light intensity drizzle,9.58,3.09,75,1712257509
2497,Clouds,8.63,7.21,92,10000,1712209822,6.52,2024-04-04 07:30:05,broken clouds,9.58,3.6,75,1712257509
2498,Clouds,8.91,8.27,91,10000,1712209822,6.86,2024-04-04 08:00:05,broken clouds,9.58,3.6,75,1712257509
2499,Clouds,8.56,8.26,94,10000,1712209822,5.94,2024-04-04 08:30:05,broken clouds,9.1,4.63,75,1712257509
2500,Clouds,8.86,8.36,93,10000,1712209822,6.11,2024-04-04 09:00:07,broken clouds,9.53,5.14,75,1712257509
2501,Clouds,9.43,9.07,92,10000,1712209822,8.48,2024-04-04 09:30:05,broken clouds,9.98,2.06,75,1712257509
2502,Clouds,10.15,9.65,89,10000,1712209822,9.54,2024-04-04 10:00:05,broken clouds,10.54,2.57,75,1712257509
2503,Clouds,10.54,10.21,89,10000,1712209822,9.97,2024-04-04 10:30:05,broken clouds,10.88,3.09,75,1712257509
2504,Clouds,10.13,9.36,88,10000,1712209822,9.5,2024-04-04 11:00:05,broken clouds,11.09,5.66,75,1712257509
2505,Clouds,10.63,10.21,88,10000,1712209822,10.05,2024-04-04 11:30:05,broken clouds,11.05,5.66,75,1712257509
2506,Clouds,11.25,9.36,83,10000,1712209822,10.6,2024-04-04 12:00:22,broken clouds,12.54,5.66,75,1712257509
2507,Clouds,10.48,9.21,86,10000,1712209822,9.83,2024-04-04 12:30:05,broken clouds,12.16,6.17,75,1712257509
2508,Clouds,11.19,9.21,80,10000,1712209822,10.45,2024-04-04 13:00:05,broken clouds,13.1,6.17,75,1712257509
2509,Clouds,10.6,9.21,81,10000,1712209822,9.83,2024-04-04 13:30:05,broken clouds,12.71,6.17,75,1712257509
2510,Clouds,11.08,9.21,81,10000,1712209822,10.36,2024-04-04 14:00:05,broken clouds,12.71,5.81,75,1712257509
2511,Clouds,11.21,9.21,81,10000,1712209822,10.5,2024-04-04 14:30:06,broken clouds,13.1,6.69,75,1712257509
2512,Clouds,11.54,10.36,78,10000,1712209822,10.79,2024-04-04 15:00:07,broken clouds,12.36,6.69,75,1712257509
2513,Clouds,10.88,9.37,81,10000,1712209822,10.14,2024-04-04 15:30:05,broken clouds,11.81,6.17,75,1712257509
2514,Clouds,10.27,9.36,84,8000,1712209822,9.55,2024-04-04 16:00:08,broken clouds,11.25,5.66,75,1712257509
2515,Drizzle,10.04,9.36,85,10000,1712209822,9.32,2024-04-04 16:30:05,light intensity drizzle,10.7,6.17,75,1712257509
2516,Drizzle,9.77,8.82,87,3000,1712209822,7.25,2024-04-04 17:00:05,light intensity drizzle rain,10.7,5.14,75,1712257509
2517,Drizzle,9.47,8.36,89,8000,1712209822,6.87,2024-04-04 17:30:05,light intensity drizzle rain,10.53,5.14,75,1712257509
2518,Drizzle,9.47,8.36,91,2500,1712209822,6.68,2024-04-04 18:00:07,light intensity drizzle rain,10.53,5.66,75,1712257509
2519,Drizzle,9.39,8.82,92,2500,1712209822,6.98,2024-04-04 18:30:05,light intensity drizzle rain,10.14,4.63,75,1712257509
2520,Rain,9.57,9.07,92,10000,1712209822,7.2,2024-04-04 19:00:05,moderate rain,10.14,4.63,75,1712257509
2521,Drizzle,9.57,9.07,92,2000,1712209822,8.27,2024-04-04 19:30:05,light intensity drizzle rain,10.14,2.57,75,1712257509
2522,Rain,9.71,9.07,94,8000,1712209822,8.43,2024-04-04 20:00:05,moderate rain,10.7,2.57,75,1712257509
2523,Clouds,9.83,9.21,95,6000,1712209822,8.26,2024-04-04 20:30:05,broken clouds,10.7,3.09,75,1712257509
2524,Rain,9.76,8.82,95,7000,1712209822,7.65,2024-04-04 21:00:07,light rain,10.7,4.12,75,1712257509
2525,Rain,9.73,9.21,95,5000,1712209822,7.2,2024-04-04 21:30:04,light rain,10.54,5.14,75,1712257509
2526,Clouds,9.56,9.07,94,2500,1712209822,7.19,2024-04-04 22:00:05,broken clouds,10.54,4.63,75,1712257509
2527,Drizzle,9.75,9.07,94,4000,1712209822,7.42,2024-04-04 22:30:06,light intensity drizzle rain,11.05,4.63,75,1712257509
2528,Drizzle,10.22,9.21,94,6000,1712209822,9.75,2024-04-04 23:00:05,light intensity drizzle rain,11.6,3.6,75,1712257509
2529,Rain,10.79,9.21,95,6000,1712296078,10.41,2024-04-04 23:30:05,moderate rain,12.21,4.12,75,1712344017
2530,Clouds,11.34,10.49,93,6000,1712296078,10.96,2024-04-05 00:00:06,broken clouds,12.36,5.14,75,1712344017
2531,Drizzle,11.55,10.49,93,6000,1712296078,11.19,2024-04-05 00:30:05,light intensity drizzle rain,12.53,8.75,75,1712344017
2532,Clouds,11.62,10.46,93,6000,1712296079,11.27,2024-04-05 01:00:05,broken clouds,12.5,8.75,75,1712344018
2533,Clouds,11.87,11.29,91,8000,1712296078,11.49,2024-04-05 01:30:05,broken clouds,12.53,7.2,75,1712344017
2534,Clouds,11.98,11.29,91,8000,1712296078,11.61,2024-04-05 02:00:07,broken clouds,12.92,7.2,75,1712344017
2535,Clouds,11.8,11.29,91,8000,1712296078,11.41,2024-04-05 02:30:05,broken clouds,12.36,7.72,75,1712344017
2536,Clouds,11.48,10.49,91,8000,1712296078,11.06,2024-04-05 03:00:07,broken clouds,12.36,7.72,75,1712344017
2537,Clouds,11.05,10.49,91,8000,1712296078,10.59,2024-04-05 03:30:05,broken clouds,11.65,6.17,75,1712344017
2538,Clouds,11.31,9.93,88,8000,1712296078,10.79,2024-04-05 04:00:10,broken clouds,12.36,6.17,75,1712344017
2539,Clouds,11.51,10.74,85,10000,1712296078,10.94,2024-04-05 04:30:05,broken clouds,12.36,6.17,75,1712344017
2540,Clouds,11.48,9.93,86,10000,1712296078,10.93,2024-04-05 05:00:08,broken clouds,12.92,6.17,75,1712344017
2541,Clouds,11.48,10.74,84,10000,1712296078,10.88,2024-04-05 05:30:05,broken clouds,12.36,6.69,75,1712344017
2542,Clouds,11.48,10.74,84,10000,1712296078,10.88,2024-04-05 06:00:07,broken clouds,12.36,6.69,75,1712344017
2543,Clouds,11.48,10.49,84,10000,1712296078,10.88,2024-04-05 06:30:05,broken clouds,12.36,7.2,75,1712344017
2544,Clouds,11.66,10.88,82,10000,1712296078,11.02,2024-04-05 07:00:04,broken clouds,12.36,7.2,75,1712344017
2545,Clouds,12.2,10.49,82,10000,1712296078,11.62,2024-04-05 07:30:05,broken clouds,13.47,8.75,75,1712344017
2546,Clouds,12.68,10.88,81,10000,1712296078,12.12,2024-04-05 08:00:08,scattered clouds,14.03,10.29,40,1712344017
2547,Clouds,13.06,11.6,80,10000,1712296078,12.51,2024-04-05 08:30:05,broken clouds,14.03,10.29,75,1712344017
2548,Clouds,13.54,12.15,78,10000,1712296078,12.99,2024-04-05 09:00:07,broken clouds,14.58,8.75,75,1712344017
2549,Clouds,13.72,12.15,76,10000,1712296078,13.13,2024-04-05 09:30:06,broken clouds,15.14,8.75,75,1712344017
2550,Clouds,13.97,12.71,78,10000,1712296078,13.46,2024-04-05 10:00:06,broken clouds,14.38,9.77,75,1712344017
2551,Clouds,14.02,12.15,78,10000,1712296078,13.51,2024-04-05 10:30:05,broken clouds,14.65,9.77,75,1712344017
2552,Clouds,13.93,12.71,77,10000,1712296078,13.39,2024-04-05 11:00:05,broken clouds,14.53,10.29,75,1712344017
2553,Clouds,13.5,12.71,78,10000,1712296078,12.94,2024-04-05 11:30:06,broken clouds,14.53,11.83,75,1712344017
2554,Clouds,14.47,13.26,74,10000,1712296078,13.9,2024-04-05 12:00:08,scattered clouds,15.49,11.83,40,1712344017
2555,Clouds,14.78,12.12,73,10000,1712296079,14.22,2024-04-05 12:30:04,broken clouds,16.29,12.86,75,1712344018
2556,Clouds,14.47,12.76,75,10000,1712296078,13.93,2024-04-05 13:00:06,broken clouds,15.49,11.32,75,1712344017
2557,Clouds,14.84,12.71,75,10000,1712296078,14.34,2024-04-05 13:30:05,broken clouds,15.49,11.32,75,1712344017
2558,Clouds,14.93,13.26,74,10000,1712296078,14.41,2024-04-05 14:00:05,broken clouds,15.49,11.32,75,1712344017
2559,Clouds,15.37,13.26,73,10000,1712296078,14.87,2024-04-05 14:30:06,broken clouds,16.32,13.38,75,1712344017
2560,Clouds,14.83,13.26,76,10000,1712296078,14.35,2024-04-05 15:00:07,broken clouds,15.49,12.35,75,1712344017
2561,Clouds,14.94,13.82,75,10000,1712296078,14.45,2024-04-05 15:30:04,broken clouds,15.49,12.35,75,1712344017
2562,Clouds,15.29,13.32,72,10000,1712296078,14.75,2024-04-05 16:00:05,broken clouds,16.29,11.32,75,1712344017
2563,Clouds,15.15,13.26,74,10000,1712296078,14.65,2024-04-05 16:30:05,broken clouds,15.88,10.8,75,1712344017
2564,Clouds,14.47,12.71,75,10000,1712296078,13.93,2024-04-05 17:00:05,broken clouds,15.21,10.29,75,1712344017
2565,Clouds,14.18,12.68,75,10000,1712296079,13.61,2024-04-05 17:30:05,broken clouds,14.73,9.77,75,1712344018
2566,Clouds,14.0,12.76,76,10000,1712296078,13.44,2024-04-05 18:00:07,broken clouds,14.65,9.77,75,1712344017
2567,Clouds,13.76,12.76,76,10000,1712296078,13.18,2024-04-05 18:30:06,broken clouds,14.21,10.29,75,1712344017
2568,Rain,13.58,12.76,76,10000,1712296078,12.98,2024-04-05 19:00:05,light rain,14.1,10.29,75,1712344017
2569,Rain,13.41,12.21,78,10000,1712296078,12.84,2024-04-05 19:30:05,moderate rain,14.03,7.2,75,1712344017
2570,Rain,12.98,12.16,80,10000,1712296078,12.42,2024-04-05 20:00:06,light rain,13.47,7.2,75,1712344017
2571,Rain,12.6,11.53,81,10000,1712296078,12.03,2024-04-05 20:30:05,light rain,13.47,6.69,75,1712344017
2572,Rain,12.41,11.53,83,10000,1712296078,11.87,2024-04-05 21:00:06,light rain,12.92,6.69,75,1712344017
2573,Clouds,12.29,11.65,84,10000,1712296078,11.77,2024-04-05 21:30:05,broken clouds,12.92,4.63,75,1712344017
2574,Rain,11.96,11.32,86,10000,1712296078,11.46,2024-04-05 22:00:05,moderate rain,12.53,6.69,75,1712344017
2575,Drizzle,11.74,11.29,87,7000,1712296078,11.24,2024-04-05 22:30:04,light intensity drizzle,12.53,7.72,75,1712344017
2576,Drizzle,11.7,10.49,89,10000,1712382335,11.25,2024-04-05 23:00:06,light intensity drizzle,12.53,7.72,75,1712430526
2577,Rain,12.12,10.49,91,10000,1712382335,11.76,2024-04-05 23:30:05,moderate rain,13.53,9.26,75,1712430526
2578,Rain,12.89,12.36,89,10000,1712382335,12.56,2024-04-06 00:00:16,moderate rain,13.53,10.8,75,1712430526
2579,Rain,12.92,11.04,90,10000,1712382335,12.62,2024-04-06 00:30:05,heavy intensity rain,14.53,10.29,75,1712430526
2580,Clouds,13.34,12.36,89,10000,1712382335,13.05,2024-04-06 01:00:05,scattered clouds,14.53,10.29,40,1712430526
2581,Clouds,13.35,12.36,88,10000,1712382335,13.04,2024-04-06 01:30:06,broken clouds,14.53,12.35,75,1712430526
2582,Clouds,13.45,12.36,83,10000,1712382335,13.02,2024-04-06 02:00:05,broken clouds,14.58,12.35,75,1712430526
2583,Clouds,13.7,12.36,79,10000,1712382335,13.19,2024-04-06 02:30:04,broken clouds,15.53,15.43,75,1712430526
2584,Clouds,13.78,12.36,78,10000,1712382335,13.25,2024-04-06 03:00:07,broken clouds,15.53,15.43,75,1712430526
2585,Clouds,13.63,11.04,80,10000,1712382335,13.14,2024-04-06 03:30:06,broken clouds,16.53,11.83,75,1712430526
2586,Clouds,13.91,11.04,79,10000,1712382335,13.42,2024-04-06 04:00:05,broken clouds,16.53,11.83,75,1712430526
2587,Clouds,14.19,13.32,78,10000,1712382335,13.7,2024-04-06 04:30:05,broken clouds,15.53,13.38,75,1712430526
2588,Clouds,14.45,13.32,76,10000,1712382335,13.94,2024-04-06 05:00:05,broken clouds,15.53,13.38,75,1712430526
2589,Clouds,14.22,13.32,76,10000,1712382335,13.68,2024-04-06 05:30:05,broken clouds,15.14,15.95,75,1712430526
2590,Clouds,13.64,12.76,79,10000,1712382335,13.12,2024-04-06 06:00:07,broken clouds,14.36,8.49,75,1712430526
2591,Clouds,13.85,12.73,75,10000,1712382336,13.25,2024-04-06 06:30:05,broken clouds,14.56,15.43,75,1712430526
2592,Clouds,13.66,12.76,76,10000,1712382335,13.07,2024-04-06 07:00:05,broken clouds,14.58,15.43,75,1712430526
2593,Clouds,12.83,12.21,79,10000,1712382335,12.23,2024-04-06 07:30:04,broken clouds,13.36,15.43,75,1712430526
2594,Clouds,13.43,12.21,75,10000,1712382335,12.79,2024-04-06 08:00:06,broken clouds,14.36,15.43,75,1712430526
2595,Clouds,13.46,12.96,76,10000,1712382335,12.85,2024-04-06 08:30:04,broken clouds,14.03,13.89,75,1712430526
2596,Clouds,13.15,12.76,77,10000,1712382335,12.53,2024-04-06 09:00:07,broken clouds,13.53,13.89,75,1712430526
2597,Clouds,13.46,13.1,77,10000,1712382335,12.87,2024-04-06 09:30:05,broken clouds,13.65,15.95,75,1712430526
2598,Clouds,13.75,12.76,76,10000,1712382335,13.16,2024-04-06 10:00:05,broken clouds,14.36,15.95,75,1712430526
2599,Clouds,14.03,12.76,74,10000,1712382335,13.42,2024-04-06 10:30:05,broken clouds,14.76,14.4,75,1712430526
2600,Clouds,14.26,13.29,73,10000,1712382336,13.65,2024-04-06 11:00:05,broken clouds,14.62,14.4,75,1712430526
2601,Clouds,14.48,13.25,71,10000,1712382336,13.84,2024-04-06 11:30:04,broken clouds,15.18,15.43,75,1712430526
2602,Clouds,14.16,12.76,73,10000,1712382335,13.54,2024-04-06 12:00:07,broken clouds,14.76,15.43,75,1712430526
2603,Clouds,14.25,12.21,73,10000,1712382335,13.64,2024-04-06 12:30:05,broken clouds,15.32,16.98,75,1712430526
2604,Clouds,14.0,12.21,73,10000,1712382335,13.36,2024-04-06 13:00:05,broken clouds,14.65,16.98,75,1712430526
2605,Clouds,13.76,12.71,71,10000,1712382335,13.05,2024-04-06 13:30:05,broken clouds,14.53,13.89,75,1712430526
2606,Clouds,14.57,12.76,69,10000,1712382335,13.88,2024-04-06 14:00:05,broken clouds,15.36,13.89,75,1712430525
2607,Clouds,14.75,13.32,68,10000,1712382335,14.06,2024-04-06 14:30:05,broken clouds,15.21,15.95,75,1712430526
2608,Clouds,15.09,13.82,66,10000,1712382335,14.38,2024-04-06 15:00:06,scattered clouds,15.36,15.95,40,1712430526
2609,Clouds,15.01,13.32,63,10000,1712382335,14.21,2024-04-06 15:30:06,scattered clouds,15.7,15.95,40,1712430526
2610,Clouds,14.29,12.36,67,9000,1712382335,13.52,2024-04-06 16:00:05,broken clouds,15.32,15.95,75,1712430526
2611,Clouds,13.92,12.36,71,9000,1712382335,13.22,2024-04-06 16:30:05,broken clouds,14.76,10.29,75,1712430526
2612,Clouds,13.26,12.21,71,10000,1712382335,12.5,2024-04-06 17:00:05,broken clouds,13.65,13.38,75,1712430526
2613,Clouds,13.54,12.21,67,10000,1712382335,12.7,2024-04-06 17:30:05,scattered clouds,14.58,15.95,40,1712430526
2614,Clouds,12.9,11.65,69,10000,1712382335,12.05,2024-04-06 18:00:07,scattered clouds,13.47,15.95,40,1712430526
2615,Clouds,12.47,11.53,70,10000,1712382335,11.6,2024-04-06 18:30:05,scattered clouds,12.99,12.35,40,1712430526
2616,Clouds,11.74,11.53,73,10000,1712382335,10.88,2024-04-06 19:00:05,scattered clouds,11.99,12.35,40,1712430526
2617,Clouds,11.44,11.05,73,10000,1712382335,10.55,2024-04-06 19:30:04,scattered clouds,11.88,10.8,40,1712430526
2618,Clouds,11.27,10.74,73,10000,1712382335,10.36,2024-04-06 20:00:05,scattered clouds,11.88,10.8,40,1712430526
2619,Clouds,11.07,10.49,71,10000,1712382335,10.09,2024-04-06 20:30:06,scattered clouds,11.81,12.35,40,1712430526
2620,Clouds,10.78,10.36,74,10000,1712382335,9.85,2024-04-06 21:00:07,few clouds,11.32,12.35,20,1712430526
2621,Clouds,10.45,10.18,75,10000,1712382335,9.51,2024-04-06 21:30:05,few clouds,10.88,11.32,20,1712430526
2622,Clouds,10.35,9.93,72,10000,1712382335,9.32,2024-04-06 22:00:05,scattered clouds,10.77,11.32,40,1712430526
2623,Clouds,10.08,9.38,72,10000,1712382335,9.02,2024-04-06 22:30:05,few clouds,10.7,11.83,20,1712430526
2624,Clouds,9.75,9.36,75,10000,1712382335,5.52,2024-04-06 23:00:05,few clouds,10.49,11.83,20,1712430526
2625,Clouds,9.69,9.36,74,10000,1712468593,5.53,2024-04-06 23:30:05,scattered clouds,10.21,11.32,40,1712517034
2626,Clouds,9.48,9.07,74,10000,1712468593,5.25,2024-04-07 00:00:06,scattered clouds,9.98,11.32,40,1712517034
2627,Clouds,9.58,9.07,72,10000,1712468593,5.59,2024-04-07 00:30:05,few clouds,10.21,10.29,20,1712517034
2628,Clouds,9.39,8.82,72,10000,1712468593,5.24,2024-04-07 01:00:05,few clouds,9.93,10.8,20,1712517034
2629,Clouds,9.59,9.07,71,10000,1712468593,6.08,2024-04-07 01:30:05,scattered clouds,10.14,8.23,40,1712517034
2630,Clouds,9.74,8.54,71,10000,1712468594,6.28,2024-04-07 02:00:04,broken clouds,10.72,8.23,75,1712517036
2631,Clouds,9.91,9.36,72,10000,1712468593,6.25,2024-04-07 02:30:05,scattered clouds,10.7,9.26,40,1712517034
2632,Clouds,9.5,8.87,75,10000,1712468593,5.71,2024-04-07 03:00:07,scattered clouds,10.14,9.26,40,1712517034
2633,Clouds,9.07,8.27,76,10000,1712468593,5.54,2024-04-07 03:30:04,scattered clouds,10.14,7.72,40,1712517034
2634,Clouds,8.75,8.1,77,10000,1712468593,4.28,2024-04-07 04:00:05,broken clouds,9.58,11.32,75,1712517034
2635,Clouds,8.81,8.1,78,10000,1712468593,4.69,2024-04-07 04:30:04,scattered clouds,9.58,9.77,40,1712517034
2636,Clouds,9.12,8.1,78,10000,1712468593,5.1,2024-04-07 05:00:06,broken clouds,10.14,9.77,75,1712517034
2637,Clouds,8.93,8.1,76,10000,1712468593,4.96,2024-04-07 05:30:05,broken clouds,9.58,9.26,75,1712517034
2638,Clouds,8.83,8.1,77,10000,1712468593,4.83,2024-04-07 06:00:07,few clouds,9.58,9.26,20,1712517034
2639,Clouds,9.18,8.1,76,10000,1712468593,5.18,2024-04-07 06:30:06,few clouds,10.14,9.77,20,1712517034
2640,Clouds,9.36,8.1,75,10000,1712468593,5.41,2024-04-07 07:00:09,few clouds,10.7,9.77,20,1712517034
2641,Clouds,9.98,9.36,72,10000,1712468593,5.83,2024-04-07 07:30:04,few clouds,10.7,11.83,20,1712517034
2642,Clouds,10.33,9.36,71,10000,1712468593,9.27,2024-04-07 08:00:05,few clouds,11.25,11.83,20,1712517034
2643,Clouds,11.0,10.32,68,10000,1712468593,9.93,2024-04-07 08:30:05,few clouds,11.81,11.32,20,1712517034
2644,Clouds,11.65,10.32,66,10000,1712468593,10.59,2024-04-07 09:00:08,few clouds,12.92,11.32,20,1712517034
2645,Clouds,12.1,11.36,67,10000,1712468593,11.12,2024-04-07 09:30:05,scattered clouds,12.71,12.35,40,1712517034
2646,Clouds,12.4,11.53,65,10000,1712468593,11.39,2024-04-07 10:00:05,scattered clouds,13.1,12.35,40,1712517034
2647,Clouds,13.22,12.21,64,10000,1712468593,12.27,2024-04-07 10:30:04,scattered clouds,13.65,11.32,40,1712517034
2648,Clouds,13.45,12.53,62,10000,1712468593,12.47,2024-04-07 11:00:10,scattered clouds,14.07,11.32,40,1712517034
2649,Clouds,13.27,11.36,64,9000,1712468593,12.32,2024-04-07 11:30:04,scattered clouds,14.62,10.29,40,1712517034
2650,Clouds,13.58,11.36,62,10000,1712468593,12.61,2024-04-07 12:00:07,scattered clouds,14.76,10.29,40,1712517034
2651,Rain,14.07,12.53,57,10000,1712468593,13.02,2024-04-07 12:30:04,shower rain,15.14,12.86,75,1712517034
2652,Clouds,12.15,10.49,75,8000,1712468593,11.38,2024-04-07 13:00:05,broken clouds,13.47,12.86,75,1712517034
2653,Clouds,13.1,10.88,67,10000,1712468593,12.22,2024-04-07 13:30:05,scattered clouds,15.14,11.32,40,1712517034
2654,Clouds,12.81,10.88,68,10000,1712468593,11.92,2024-04-07 14:00:12,broken clouds,14.1,11.32,75,1712517034
2655,Rain,13.27,11.6,64,10000,1712468593,12.32,2024-04-07 14:30:05,light rain,14.21,10.8,75,1712517034
2656,Rain,13.02,10.54,64,10000,1712468593,12.05,2024-04-07 15:00:07,light rain,14.21,10.8,75,1712517034
2657,Clouds,13.18,10.88,62,10000,1712468593,12.17,2024-04-07 15:30:05,broken clouds,14.58,9.26,75,1712517034
2658,Clouds,13.08,11.53,61,10000,1712468593,12.04,2024-04-07 16:00:05,scattered clouds,14.1,9.26,40,1712517034
2659,Rain,13.17,11.99,60,10000,1712468593,12.11,2024-04-07 16:30:04,moderate rain,14.1,9.77,40,1712517034
2660,Clouds,12.26,10.36,64,10000,1712468593,11.21,2024-04-07 17:00:05,broken clouds,13.1,9.77,75,1712517034
2661,Clouds,12.3,10.36,64,10000,1712468593,11.26,2024-04-07 17:30:05,broken clouds,13.1,7.6,75,1712517034
2662,Clouds,12.0,11.53,67,10000,1712468593,11.01,2024-04-07 18:00:07,scattered clouds,12.43,7.2,40,1712517034
2663,Clouds,11.75,11.09,65,10000,1712468593,10.68,2024-04-07 18:30:05,scattered clouds,12.36,7.72,40,1712517034
2664,Clouds,11.44,10.54,68,10000,1712468593,10.42,2024-04-07 19:00:05,scattered clouds,11.88,7.72,40,1712517034
2665,Clouds,10.73,10.32,70,10000,1712468593,9.69,2024-04-07 19:30:05,few clouds,11.32,8.23,20,1712517034
2666,Clouds,10.65,10.32,71,10000,1712468593,9.62,2024-04-07 20:00:05,few clouds,10.77,8.23,20,1712517034
2667,Clouds,10.22,9.43,73,10000,1712468593,9.2,2024-04-07 20:30:05,few clouds,10.77,6.69,20,1712517034
2668,Clouds,10.05,9.21,71,10000,1712468593,8.96,2024-04-07 21:00:07,scattered clouds,10.7,6.69,40,1712517034
2669,Clouds,9.4,8.1,72,10000,1712468593,6.11,2024-04-07 21:30:05,few clouds,10.7,7.2,20,1712517034
2670,Clouds,9.12,8.1,73,10000,1712468593,5.75,2024-04-07 22:00:05,few clouds,10.14,7.2,20,1712517034
2671,Clouds,8.89,8.1,75,10000,1712468593,6.58,2024-04-07 22:30:05,scattered clouds,9.65,4.12,40,1712517034
